"id","product_search_description","meta_data","","","","","","","","","","","","","","","","",""
"8865","men apparel topwear shirts purple fall casual mark taylor men purple striped shirt","{'id': 8865, 'name': 'Mark Taylor Men Purple Striped Shirt', 'variant': 'Mark Taylor Stripes Shirt', 'brand': 'Mark Taylor', 'price': 519, 'discounted_price': 519, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/9d509b660eb2088ae5e37f20d5f9b568_images.jpg'}","","","","","","","","","","","","","","","","",""
"51381","men apparel bottomwear shorts navy blue summer casual myntra men navy blue shorts","{'id': 51381, 'name': 'Myntra Men Navy Blue Shorts', 'variant': 'Mens Solid Cross pocketShorts', 'brand': 'Myntra', 'price': 699, 'discounted_price': 699, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/78fa6d4003659d7a7d9851037e55b3c8_images.jpg'}","","","","","","","","","","","","","","","","",""
"46336","men footwear shoes casual shoes navy blue summer casual reebok men navy blue desire shoes","{'id': 46336, 'name': 'Reebok Men Navy Blue Desire Shoes', 'variant': 'Desire', 'brand': 'Reebok', 'price': 2599, 'discounted_price': 2599, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/30f14b800576469c971ba8500ef56f6a_images.jpg'}","","","","","","","","","","","","","","","","",""
"7011","men apparel topwear tshirts blue summer casual classic polo men's tall dark blue grey t-shirt","{'id': 7011, 'name': ""Classic Polo Men's Tall Dark Blue Grey T-shirt"", 'variant': 'Tall Dark Blue grey tee', 'brand': 'Classic Polo', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/177ee1479a6775f70980002ec3b3bee5_images.jpg'}","","","","","","","","","","","","","","","","",""
"13908","men footwear shoes casual shoes brown fall casual nike men sweet classic leather brown casual shoes","{'id': 13908, 'name': 'Nike Men Sweet Classic Leather Brown Casual Shoes', 'variant': 'Sweet Classic Leather', 'brand': 'Nike', 'price': 3195, 'discounted_price': 3195, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/dd19378447b35d8f1ef4ac3cbaaf3dea_images.jpg'}","","","","","","","","","","","","","","","","",""
"17594","unisex accessories eyewear sunglasses purple summer sports speedo unisex funky eyewear purple sunglasses","{'id': 17594, 'name': 'Speedo Unisex Funky Eyewear Purple Sunglasses', 'variant': 'Funky Eyewear', 'brand': 'Speedo', 'price': 2920, 'discounted_price': 2920, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Speedo-Unisex-Funky-Eyewear-Purple-Sunglassese71459507c6d22ec0843d161dc4102c1_images.jpg'}","","","","","","","","","","","","","","","","",""
"28349","men accessories eyewear sunglasses brown winter casual idee men casual brown sunglasses","{'id': 28349, 'name': 'Idee Men Casual Brown Sunglasses', 'variant': 'Casual', 'brand': 'I DEE', 'price': 2150, 'discounted_price': 1935, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Casual-Brown-Sunglasses6b4f32d0277dd19e56f014a01cec0074_images.jpg'}","","","","","","","","","","","","","","","","",""
"46938","men personal care fragrance perfume and body mist brown spring casual york men classic perfume","{'id': 46938, 'name': 'York Men Classic Perfume', 'variant': 'Classic', 'brand': 'York', 'price': 415, 'discounted_price': 415, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/ecb5e470f899e317e815d660406fbfe0_images.jpg'}","","","","","","","","","","","","","","","","",""
"55513","women personal care hair hair colour brown spring casual revlon colorsilk luminista golden brown hair colour 120","{'id': 55513, 'name': 'Revlon ColorSilk Luminista Golden Brown Hair Colour 120', 'variant': 'REV CLRSLK-L Golden BROWN', 'brand': 'Revlon', 'price': 400, 'discounted_price': 400, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Revlon-Colorsilk-Luminista-Golden-Brown-Hair-Colour-120_c91b505c234dcb0418c6aa674d74de55_images.jpg'}","","","","","","","","","","","","","","","","",""
"29895","women accessories eyewear sunglasses grey winter casual mayhem women sunglasses 1011-163","{'id': 29895, 'name': 'Mayhem Women Sunglasses 1011-163', 'variant': 'Casual', 'brand': 'Mayhem', 'price': 1365, 'discounted_price': 573, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/7eb8a98a8b4aed0ff54c6121a0c8491d_images.jpg'}","","","","","","","","","","","","","","","","",""
"3683","men apparel topwear tshirts green summer casual inkfruit men's the enchanted olive t-shirt","{'id': 3683, 'name': ""Inkfruit Men's The Enchanted Olive T-shirt"", 'variant': 'THE ENCHANTED', 'brand': 'Inkfruit', 'price': 499, 'discounted_price': 499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Inkfruit-Mens-The-Enchanted-Olive-T-shirt_993b1d238dddb1a8ee03bf2bc0d13e86_images.jpg'}","","","","","","","","","","","","","","","","",""
"2751","men apparel topwear tshirts grey summer casual classic polo mens t-shirt","{'id': 2751, 'name': 'Classic Polo Mens  T-shirt', 'variant': 'Classic Polo Dark grey round neck tshirt with pur', 'brand': 'Classic Polo', 'price': 649, 'discounted_price': 649, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/8a3936d829abedff4861b20dbfa4b88b_images.jpg'}","","","","","","","","","","","","","","","","",""
"30184","women accessories bags handbags pink summer casual nike women athletes rowena pink handbag","{'id': 30184, 'name': 'Nike Women Athletes Rowena Pink Handbag', 'variant': 'YOUNG ATHLETES ROWENA TOTE', 'brand': 'Nike', 'price': 1295, 'discounted_price': 1295, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/05b537c7f65018e17b4e8e009dbdee18_images.jpg'}","","","","","","","","","","","","","","","","",""
"28947","women apparel topwear kurtas white summer ethnic biba women ethnic white kurta","{'id': 28947, 'name': 'BIBA Women Ethnic White Kurta', 'variant': 'Ethnic', 'brand': 'Biba', 'price': 2499, 'discounted_price': 2499, 'usage': 'Ethnic', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/42956e9039705d81ec9e02288ce1e3b5_images.jpg'}","","","","","","","","","","","","","","","","",""
"43476","men footwear shoes casual shoes khaki summer casual woodland men khaki shoes","{'id': 43476, 'name': 'Woodland Men Khaki Shoes', 'variant': '466107 KHAKI', 'brand': 'Woodland', 'price': 2895, 'discounted_price': 2895, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/eb291d881ba6983cbca4ad9f64df3c37_images.jpg'}","","","","","","","","","","","","","","","","",""
"13306","boys apparel bottomwear trousers black fall casual gini and jony kids solid black trousers","{'id': 13306, 'name': 'Gini and Jony Kids Solid Black Trousers', 'variant': 'Solid', 'brand': 'Gini and Jony', 'price': 1099, 'discounted_price': 494, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/e48cff60a18175ea35f3cdab4a5440e9_images.jpg'}","","","","","","","","","","","","","","","","",""
"46104","men footwear flip flops flip flops olive summer casual adidas men olive flip flops","{'id': 46104, 'name': 'ADIDAS Men Olive Flip Flops', 'variant': 'STREET RULES', 'brand': 'ADIDAS', 'price': 799, 'discounted_price': 799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/e514f65b99c59a3c6443ca5b2c27940e_images.jpg'}","","","","","","","","","","","","","","","","",""
"7223","men footwear shoes formal shoes brown fall formal rockport men's schemerhorn dark brown shoe","{'id': 7223, 'name': ""Rockport Men's Schemerhorn Dark Brown Shoe"", 'variant': 'SCHEMERHORN DK BROWN', 'brand': 'Rockport', 'price': 7999, 'discounted_price': 7999, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/e3bdf0a428058d7546180257ed4c0b23_images.jpg'}","","","","","","","","","","","","","","","","",""
"49970","men apparel innerwear innerwear vests navy blue summer casual hanes men navy blue innerwear vest","{'id': 49970, 'name': 'Hanes Men Navy Blue Innerwear Vest', 'variant': 'Racer Back 1 pc', 'brand': 'Hanes', 'price': 195, 'discounted_price': 195, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/f284f0a85c18e031febfa0d2e7e62c8a_images.jpg'}","","","","","","","","","","","","","","","","",""
"23593","men personal care fragrance deodorant brown spring casual nike fragrances men pack of 3 deos","{'id': 23593, 'name': 'Nike Fragrances Men Pack Of 3 Deos', 'variant': 'Up or Down', 'brand': 'Nike Fragrances', 'price': 698, 'discounted_price': 698, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/3f31bc258c8f32b2245428cf3a1d20d5_images.jpg'}","","","","","","","","","","","","","","","","",""
"34524","men footwear sandal sandals brown summer casual red tape men brown sandals","{'id': 34524, 'name': 'Red Tape Men Brown Sandals', 'variant': 'Casual', 'brand': 'Red Tape', 'price': 1895, 'discounted_price': 568, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/25a72f53e205d68570ed1f557a9908c0_images.jpg'}","","","","","","","","","","","","","","","","",""
"5574","men footwear shoes sports shoes white summer sports nike men's tennis classic white black shoe","{'id': 5574, 'name': ""Nike Men's Tennis Classic White Black Shoe"", 'variant': 'Nike Tennis Classic', 'brand': 'Nike', 'price': 3795, 'discounted_price': 3795, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/e109301574238f85955cf048afa79050_images.jpg'}","","","","","","","","","","","","","","","","",""
"20316","men apparel topwear tshirts black fall casual locomotive men black printed t-shirt","{'id': 20316, 'name': 'Locomotive Men Black Printed T-shirt', 'variant': 'Printed', 'brand': 'LOCOMOTIVE', 'price': 519, 'discounted_price': 259, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/2a92b6ea95f52a580e87bf33114cef4f_images.jpg'}","","","","","","","","","","","","","","","","",""
"14123","men apparel bottomwear jeans blue fall casual flying machine men washed blue jeans","{'id': 14123, 'name': 'Flying Machine Men Washed Blue Jeans', 'variant': 'Washed', 'brand': 'Flying Machine', 'price': 2299, 'discounted_price': 2299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/32784be9414137908bf0b1c8ee918822_images.jpg'}","","","","","","","","","","","","","","","","",""
"36273","women apparel loungewear and nightwear night suits pink summer casual sdl by sweet dreams women pink night suits","{'id': 36273, 'name': 'SDL by Sweet Dreams Women Pink Night suits', 'variant': 'Casual', 'brand': 'SDL by Sweet Dreams', 'price': 899, 'discounted_price': 899, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/a06fee74863f70931f4f09927764fb0b_images.jpg'}","","","","","","","","","","","","","","","","",""
"45781","women apparel topwear tops black summer casual remanika women black and white top","{'id': 45781, 'name': 'Remanika Women Black and White Top', 'variant': 'NAF-WILOMA', 'brand': 'Remanika', 'price': 800, 'discounted_price': 800, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Remanika-Women-Black-and-White-Top_df2214db7ece1f3e2a4eb408570cb6a5_images.jpg'}","","","","","","","","","","","","","","","","",""
"57244","women accessories bags handbags beige summer casual murcia women beige handbag","{'id': 57244, 'name': 'Murcia Women Beige Handbag', 'variant': 'Ladies Handbags', 'brand': 'Murcia', 'price': 1750, 'discounted_price': 1750, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Beige-Handbag_92850b052e1da9d3a503f26272ecd4a1_images.jpg'}","","","","","","","","","","","","","","","","",""
"10583","men accessories watches watches gold winter formal esprit men nova genesis brown gold watches","{'id': 10583, 'name': 'Esprit Men Nova Genesis Brown Gold Watches', 'variant': 'Nova Genesis Brown', 'brand': 'ESPRIT', 'price': 4450, 'discounted_price': 4450, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/57532a5e37d522f60c53b90eb57235a6_images.jpg'}","","","","","","","","","","","","","","","","",""
"33701","men footwear shoes formal shoes brown winter formal cobblerz men brown formal shoes","{'id': 33701, 'name': 'Cobblerz Men Brown Formal Shoes', 'variant': 'Formal', 'brand': 'Cobblerz', 'price': 6299, 'discounted_price': 6299, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/c1bb55c7eec5e012adde8eb032399bb6_images.jpg'}","","","","","","","","","","","","","","","","",""
"11451","men apparel topwear tshirts black fall casual united colors of benetton men light black tshirts","{'id': 11451, 'name': 'United Colors of Benetton Men Light Black Tshirts', 'variant': 'Light', 'brand': 'United Colors of Benetton', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/7f565736c0a9b1ef524cf51bd5cf1412_images.jpg'}","","","","","","","","","","","","","","","","",""
"25664","women accessories watches watches pink winter casual fastrack women pink dial watch","{'id': 25664, 'name': 'Fastrack Women Pink Dial Watch', 'variant': 'Casual', 'brand': 'Fastrack', 'price': 1895, 'discounted_price': 1895, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/0d06fee86b119cbc2f820a2c59f773fb_images.jpg'}","","","","","","","","","","","","","","","","",""
"2335","men apparel topwear tshirts blue fall casual reebok men blue polo t-shirt","{'id': 2335, 'name': 'Reebok Men Blue Polo T-shirt', 'variant': 'Classic Audi Blue Polo', 'brand': 'Reebok', 'price': 1699, 'discounted_price': 1699, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/222e20af590f53c80ccfa9dd173e80fa_images.jpg'}","","","","","","","","","","","","","","","","",""
"13762","men apparel topwear shirts white fall formal belmonte men solid white shirts","{'id': 13762, 'name': 'Belmonte Men Solid White Shirts', 'variant': 'Solid', 'brand': 'Belmonte', 'price': 1095, 'discounted_price': 1095, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/7240911562910cddcc460bb102585a56_images.jpg'}","","","","","","","","","","","","","","","","",""
"27557","men apparel topwear shirts blue summer casual scullers men blue solid shirt","{'id': 27557, 'name': 'Scullers Men Blue Solid Shirt', 'variant': 'Solid', 'brand': 'SCULLERS', 'price': 1499, 'discounted_price': 1499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/be18dc7d128219013b2bd76ed8123198_images.jpg'}","","","","","","","","","","","","","","","","",""
"26485","men apparel topwear tshirts white summer casual puma men large logo ringer white t-shirt","{'id': 26485, 'name': 'Puma Men Large Logo Ringer White T-shirt', 'variant': 'Large Logo Ringer', 'brand': 'Puma', 'price': 799, 'discounted_price': 799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/bc83fe866659e647808116b639f298da_images.jpg'}","","","","","","","","","","","","","","","","",""
"19258","women accessories watches watches steel winter casual guess women steel-toned & stone-studded dial watch w10264l1","{'id': 19258, 'name': 'Guess Women Steel-Toned & Stone-Studded Dial Watch W10264L1', 'variant': 'Logo Glam', 'brand': 'GUESS', 'price': 8300, 'discounted_price': 5810, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Guess-Women-Logo-Glam-Steel-Watch3e2e26bf025eae81263f93ec3571d682_images.jpg'}","","","","","","","","","","","","","","","","",""
